측정시간,날자,시(HOUR),주(WEEK),공휴일,하늘상태,강우상태,테이터수,입구,출구
2021-02-26 8:00,2021-02-26,8,금,N,맑음,없음,60,29,150
2021-02-26 7:00,2021-02-26,7,금,N,구름많음,없음,60,4,68
2021-02-26 6:00,2021-02-26,6,금,N,맑음,없음,60,6,8
2021-02-26 5:00,2021-02-26,5,금,N,구름많음,없음,60,3,5
2021-02-26 4:00,2021-02-26,4,금,N,구름많음,없음,60,1,1
2021-02-26 3:00,2021-02-26,3,금,N,흐림,없음,60,0,0
2021-02-26 2:00,2021-02-26,2,금,N,구름많음,없음,60,0,0
2021-02-26 1:00,2021-02-26,1,금,N,구름많음,없음,60,0,0
2021-02-26 0:00,2021-02-26,0,금,N,구름많음,없음,60,0,0
2021-02-25 23:00,2021-02-25,23,목,N,구름많음,없음,60,5,3
2021-02-25 22:00,2021-02-25,22,목,N,구름많음,없음,60,51,6
2021-02-25 21:00,2021-02-25,21,목,N,구름많음,없음,60,59,26
2021-02-25 20:00,2021-02-25,20,목,N,구름많음,없음,60,70,23
2021-02-25 19:00,2021-02-25,19,목,N,흐림,없음,60,75,24
2021-02-25 18:00,2021-02-25,18,목,N,흐림,없음,60,194,36
2021-02-25 17:00,2021-02-25,17,목,N,흐림,없음,60,95,33
2021-02-25 16:00,2021-02-25,16,목,N,흐림,없음,60,75,42
2021-02-25 15:00,2021-02-25,15,목,N,흐림,없음,60,54,20
2021-02-25 14:00,2021-02-25,14,목,N,흐림,없음,60,48,36
2021-02-25 13:00,2021-02-25,13,목,N,흐림,없음,60,49,41
2021-02-25 12:00,2021-02-25,12,목,N,흐림,없음,60,48,60
2021-02-25 11:00,2021-02-25,11,목,N,흐림,없음,60,47,49
2021-02-25 10:00,2021-02-25,10,목,N,흐림,없음,60,22,39
2021-02-25 9:00,2021-02-25,9,목,N,흐림,없음,60,9,94
2021-02-25 8:00,2021-02-25,8,목,N,흐림,없음,60,17,155
2021-02-25 7:00,2021-02-25,7,목,N,흐림,없음,60,6,64
2021-02-25 6:00,2021-02-25,6,목,N,흐림,없음,60,5,7
2021-02-25 5:00,2021-02-25,5,목,N,흐림,없음,60,3,6
2021-02-25 4:00,2021-02-25,4,목,N,구름많음,없음,60,1,1
2021-02-25 3:00,2021-02-25,3,목,N,구름많음,없음,60,0,0
2021-02-25 2:00,2021-02-25,2,목,N,구름많음,없음,60,0,0
2021-02-25 1:00,2021-02-25,1,목,N,구름많음,없음,60,0,0
2021-02-25 0:00,2021-02-25,0,목,N,구름많음,없음,60,1,1
2021-02-24 23:00,2021-02-24,23,수,N,구름많음,없음,60,3,1
2021-02-24 22:00,2021-02-24,22,수,N,구름많음,없음,60,57,30
2021-02-24 21:00,2021-02-24,21,수,N,구름많음,없음,60,46,16
2021-02-24 20:00,2021-02-24,20,수,N,구름많음,없음,60,61,28
2021-02-24 19:00,2021-02-24,19,수,N,구름많음,없음,60,92,25
2021-02-24 18:00,2021-02-24,18,수,N,맑음,없음,60,181,36
2021-02-24 17:00,2021-02-24,17,수,N,맑음,없음,60,95,20
2021-02-24 16:00,2021-02-24,16,수,N,맑음,없음,60,66,41
2021-02-24 15:00,2021-02-24,15,수,N,맑음,없음,60,63,30
2021-02-24 14:00,2021-02-24,14,수,N,맑음,없음,60,34,36
2021-02-24 13:00,2021-02-24,13,수,N,맑음,없음,60,45,41
2021-02-24 12:00,2021-02-24,12,수,N,맑음,없음,60,74,62
2021-02-24 11:00,2021-02-24,11,수,N,맑음,없음,60,44,42
2021-02-24 10:00,2021-02-24,10,수,N,구름많음,없음,60,34,56
2021-02-24 9:00,2021-02-24,9,수,N,구름많음,없음,60,9,76
2021-02-24 8:00,2021-02-24,8,수,N,구름많음,없음,60,14,160
2021-02-24 7:00,2021-02-24,7,수,N,구름많음,없음,60,6,65
2021-02-24 6:00,2021-02-24,6,수,N,흐림,없음,60,7,10
2021-02-24 5:00,2021-02-24,5,수,N,흐림,없음,60,4,10
2021-02-24 4:00,2021-02-24,4,수,N,흐림,없음,60,1,1
2021-02-24 3:00,2021-02-24,3,수,N,흐림,없음,60,0,0
2021-02-24 2:00,2021-02-24,2,수,N,흐림,없음,60,0,0
2021-02-24 1:00,2021-02-24,1,수,N,흐림,없음,60,0,0
2021-02-24 0:00,2021-02-24,0,수,N,구름많음,없음,60,0,0
2021-02-23 23:00,2021-02-23,23,화,N,맑음,없음,60,8,1
2021-02-23 22:00,2021-02-23,22,화,N,맑음,없음,60,51,11
2021-02-23 21:00,2021-02-23,21,화,N,맑음,없음,60,55,21
2021-02-23 20:00,2021-02-23,20,화,N,맑음,없음,60,54,12
2021-02-23 19:00,2021-02-23,19,화,N,맑음,없음,60,73,32
2021-02-23 18:00,2021-02-23,18,화,N,맑음,없음,60,166,29
2021-02-23 17:00,2021-02-23,17,화,N,맑음,없음,60,103,21
2021-02-23 16:00,2021-02-23,16,화,N,맑음,없음,60,67,39
2021-02-23 15:00,2021-02-23,15,화,N,맑음,없음,60,52,26
2021-02-23 14:00,2021-02-23,14,화,N,맑음,없음,60,38,19
2021-02-23 13:00,2021-02-23,13,화,N,맑음,없음,60,57,39
2021-02-23 12:00,2021-02-23,12,화,N,맑음,없음,60,53,47
2021-02-23 11:00,2021-02-23,11,화,N,맑음,없음,60,37,49
2021-02-23 10:00,2021-02-23,10,화,N,맑음,없음,60,21,42
2021-02-23 9:00,2021-02-23,9,화,N,구름많음,없음,60,11,76
2021-02-23 8:00,2021-02-23,8,화,N,맑음,없음,60,17,149
2021-02-23 7:00,2021-02-23,7,화,N,맑음,없음,60,8,74
2021-02-23 6:00,2021-02-23,6,화,N,맑음,없음,60,5,8
2021-02-23 5:00,2021-02-23,5,화,N,맑음,없음,60,1,5
2021-02-23 4:00,2021-02-23,4,화,N,맑음,없음,60,1,1
2021-02-23 3:00,2021-02-23,3,화,N,맑음,없음,60,0,0
2021-02-23 2:00,2021-02-23,2,화,N,맑음,없음,60,0,0
2021-02-23 1:00,2021-02-23,1,화,N,맑음,없음,60,0,0
2021-02-23 0:00,2021-02-23,0,화,N,맑음,없음,60,1,1
2021-02-22 23:00,2021-02-22,23,월,N,맑음,없음,60,7,3
2021-02-22 22:00,2021-02-22,22,월,N,맑음,없음,60,31,28
2021-02-22 21:00,2021-02-22,21,월,N,맑음,없음,60,53,11
2021-02-22 20:00,2021-02-22,20,월,N,맑음,없음,60,62,23
2021-02-22 19:00,2021-02-22,19,월,N,맑음,없음,60,77,32
2021-02-22 18:00,2021-02-22,18,월,N,맑음,없음,60,179,34
2021-02-22 17:00,2021-02-22,17,월,N,맑음,없음,60,100,26
2021-02-22 16:00,2021-02-22,16,월,N,맑음,없음,60,40,24
2021-02-22 15:00,2021-02-22,15,월,N,맑음,없음,60,44,35
2021-02-22 14:00,2021-02-22,14,월,N,맑음,없음,60,35,28
2021-02-22 13:00,2021-02-22,13,월,N,맑음,없음,60,37,47
2021-02-22 12:00,2021-02-22,12,월,N,맑음,없음,60,66,65
2021-02-22 11:00,2021-02-22,11,월,N,맑음,없음,60,52,38
2021-02-22 10:00,2021-02-22,10,월,N,맑음,없음,60,20,27
2021-02-22 9:00,2021-02-22,9,월,N,맑음,없음,60,11,81
2021-02-22 8:00,2021-02-22,8,월,N,구름많음,없음,60,9,149
2021-02-22 7:00,2021-02-22,7,월,N,구름많음,없음,60,4,64
2021-02-22 6:00,2021-02-22,6,월,N,구름많음,없음,60,6,9
2021-02-22 5:00,2021-02-22,5,월,N,구름많음,없음,60,4,6
2021-02-22 4:00,2021-02-22,4,월,N,맑음,없음,60,1,1
2021-02-22 3:00,2021-02-22,3,월,N,구름많음,없음,60,0,0
2021-02-22 2:00,2021-02-22,2,월,N,맑음,없음,60,0,0
2021-02-22 1:00,2021-02-22,1,월,N,맑음,없음,60,0,0
2021-02-22 0:00,2021-02-22,0,월,N,구름많음,없음,60,1,1
2021-02-21 23:00,2021-02-21,23,일,N,구름많음,없음,60,1,2
2021-02-21 22:00,2021-02-21,22,일,N,구름많음,없음,60,13,2
2021-02-21 21:00,2021-02-21,21,일,N,맑음,없음,60,16,10
2021-02-21 20:00,2021-02-21,20,일,N,맑음,없음,60,24,14
2021-02-21 19:00,2021-02-21,19,일,N,맑음,없음,60,30,9
2021-02-21 18:00,2021-02-21,18,일,N,맑음,없음,60,40,19
2021-02-21 17:00,2021-02-21,17,일,N,맑음,없음,60,59,31
2021-02-21 16:00,2021-02-21,16,일,N,맑음,없음,60,72,59
2021-02-21 15:00,2021-02-21,15,일,N,맑음,없음,60,30,18
2021-02-21 14:00,2021-02-21,14,일,N,맑음,없음,60,24,34
2021-02-21 13:00,2021-02-21,13,일,N,맑음,없음,60,28,32
2021-02-21 12:00,2021-02-21,12,일,N,맑음,없음,60,11,12
2021-02-21 11:00,2021-02-21,11,일,N,맑음,없음,60,13,17
2021-02-21 10:00,2021-02-21,10,일,N,맑음,없음,60,5,7
2021-02-21 9:00,2021-02-21,9,일,N,맑음,없음,60,4,15
2021-02-21 8:00,2021-02-21,8,일,N,맑음,없음,60,2,7
2021-02-21 7:00,2021-02-21,7,일,N,구름많음,없음,60,27,24
2021-02-21 6:00,2021-02-21,6,일,N,맑음,없음,60,3,4
2021-02-21 5:00,2021-02-21,5,일,N,맑음,없음,60,0,0
2021-02-21 4:00,2021-02-21,4,일,N,맑음,없음,60,1,1
2021-02-21 3:00,2021-02-21,3,일,N,구름많음,없음,60,0,0
2021-02-21 2:00,2021-02-21,2,일,N,맑음,없음,60,0,0
2021-02-21 1:00,2021-02-21,1,일,N,맑음,없음,60,0,0
2021-02-21 0:00,2021-02-21,0,일,N,맑음,없음,60,1,1
2021-02-20 23:00,2021-02-20,23,토,N,맑음,없음,60,1,2
2021-02-20 22:00,2021-02-20,22,토,N,맑음,없음,60,23,3
2021-02-20 21:00,2021-02-20,21,토,N,맑음,없음,60,49,21
2021-02-20 20:00,2021-02-20,20,토,N,맑음,없음,60,44,14
2021-02-20 19:00,2021-02-20,19,토,N,맑음,없음,60,42,22
2021-02-20 18:00,2021-02-20,18,토,N,맑음,없음,60,48,28
2021-02-20 17:00,2021-02-20,17,토,N,맑음,없음,60,38,23
2021-02-20 16:00,2021-02-20,16,토,N,맑음,없음,60,39,38
2021-02-20 15:00,2021-02-20,15,토,N,맑음,없음,60,55,55
2021-02-20 14:00,2021-02-20,14,토,N,맑음,없음,60,31,40
2021-02-20 13:00,2021-02-20,13,토,N,맑음,없음,60,29,21
2021-02-20 12:00,2021-02-20,12,토,N,맑음,없음,60,30,41
2021-02-20 11:00,2021-02-20,11,토,N,맑음,없음,60,23,31
2021-02-20 10:00,2021-02-20,10,토,N,맑음,없음,60,10,22
2021-02-20 9:00,2021-02-20,9,토,N,맑음,없음,60,11,27
2021-02-20 8:00,2021-02-20,8,토,N,흐림,없음,60,7,13
2021-02-20 7:00,2021-02-20,7,토,N,맑음,없음,60,5,5
2021-02-20 6:00,2021-02-20,6,토,N,흐림,없음,60,3,1
2021-02-20 5:00,2021-02-20,5,토,N,맑음,없음,60,0,4
2021-02-20 4:00,2021-02-20,4,토,N,구름많음,없음,60,1,1
2021-02-20 3:00,2021-02-20,3,토,N,맑음,없음,60,0,0
2021-02-20 2:00,2021-02-20,2,토,N,구름많음,없음,60,0,0
2021-02-20 1:00,2021-02-20,1,토,N,구름많음,없음,60,0,0
2021-02-20 0:00,2021-02-20,0,토,N,구름많음,없음,60,0,0
2021-02-19 23:00,2021-02-19,23,금,N,맑음,없음,60,6,4
2021-02-19 22:00,2021-02-19,22,금,N,흐림,없음,60,57,16
2021-02-19 21:00,2021-02-19,21,금,N,흐림,없음,60,58,15
2021-02-19 20:00,2021-02-19,20,금,N,맑음,없음,60,53,22
2021-02-19 19:00,2021-02-19,19,금,N,맑음,없음,60,69,19
2021-02-19 18:00,2021-02-19,18,금,N,맑음,없음,60,167,31
2021-02-19 17:00,2021-02-19,17,금,N,맑음,없음,60,119,32
2021-02-19 16:00,2021-02-19,16,금,N,맑음,없음,60,67,28
2021-02-19 15:00,2021-02-19,15,금,N,맑음,없음,60,66,18
2021-02-19 14:00,2021-02-19,14,금,N,맑음,없음,60,37,27
2021-02-19 13:00,2021-02-19,13,금,N,맑음,없음,60,34,38
2021-02-19 12:00,2021-02-19,12,금,N,맑음,없음,60,68,39
2021-02-19 11:00,2021-02-19,11,금,N,맑음,없음,60,43,47
2021-02-19 10:00,2021-02-19,10,금,N,맑음,없음,60,21,48
2021-02-19 9:00,2021-02-19,9,금,N,맑음,없음,60,35,95
2021-02-19 8:00,2021-02-19,8,금,N,맑음,없음,60,34,161
2021-02-19 7:00,2021-02-19,7,금,N,맑음,없음,60,5,54
2021-02-19 6:00,2021-02-19,6,금,N,맑음,없음,60,2,8
2021-02-19 5:00,2021-02-19,5,금,N,맑음,없음,60,0,5
2021-02-19 4:00,2021-02-19,4,금,N,맑음,없음,60,1,1
2021-02-19 3:00,2021-02-19,3,금,N,맑음,없음,60,1,1
2021-02-19 2:00,2021-02-19,2,금,N,맑음,없음,60,5,4
2021-02-19 1:00,2021-02-19,1,금,N,맑음,없음,59,0,0
2021-02-19 0:00,2021-02-19,0,금,N,맑음,없음,58,1,1
2021-02-18 23:00,2021-02-18,23,목,N,맑음,없음,57,7,8
2021-02-18 22:00,2021-02-18,22,목,N,맑음,없음,60,48,17
2021-02-18 21:00,2021-02-18,21,목,N,맑음,없음,60,39,15
2021-02-18 20:00,2021-02-18,20,목,N,맑음,없음,60,59,13
2021-02-18 19:00,2021-02-18,19,목,N,맑음,없음,60,47,17
2021-02-18 18:00,2021-02-18,18,목,N,맑음,없음,60,178,36
2021-02-18 17:00,2021-02-18,17,목,N,맑음,없음,60,117,49
2021-02-18 16:00,2021-02-18,16,목,N,맑음,없음,60,55,27
2021-02-18 15:00,2021-02-18,15,목,N,맑음,없음,60,64,24
2021-02-18 14:00,2021-02-18,14,목,N,맑음,없음,60,42,41
2021-02-18 13:00,2021-02-18,13,목,N,맑음,없음,60,55,55
2021-02-18 12:00,2021-02-18,12,목,N,맑음,없음,60,66,64
2021-02-18 11:00,2021-02-18,11,목,N,맑음,없음,60,33,32
2021-02-18 10:00,2021-02-18,10,목,N,맑음,없음,60,24,45
2021-02-18 9:00,2021-02-18,9,목,N,흐림,없음,60,9,77
2021-02-18 8:00,2021-02-18,8,목,N,맑음,없음,60,17,145
2021-02-18 7:00,2021-02-18,7,목,N,맑음,없음,60,4,69
2021-02-18 6:00,2021-02-18,6,목,N,맑음,없음,60,7,7
2021-02-18 5:00,2021-02-18,5,목,N,맑음,없음,60,0,5
2021-02-18 4:00,2021-02-18,4,목,N,맑음,없음,60,2,1
2021-02-18 3:00,2021-02-18,3,목,N,맑음,없음,60,0,0
2021-02-18 2:00,2021-02-18,2,목,N,맑음,없음,60,0,0
2021-02-18 1:00,2021-02-18,1,목,N,맑음,없음,60,0,0
2021-02-18 0:00,2021-02-18,0,목,N,맑음,없음,60,0,0
2021-02-17 23:00,2021-02-17,23,수,N,맑음,없음,60,5,3
2021-02-17 22:00,2021-02-17,22,수,N,맑음,없음,60,62,24
2021-02-17 21:00,2021-02-17,21,수,N,맑음,없음,60,62,14
2021-02-17 20:00,2021-02-17,20,수,N,맑음,없음,60,75,10
2021-02-17 19:00,2021-02-17,19,수,N,맑음,없음,60,67,34
2021-02-17 18:00,2021-02-17,18,수,N,맑음,없음,60,184,39
2021-02-17 17:00,2021-02-17,17,수,N,맑음,없음,60,111,24
2021-02-17 16:00,2021-02-17,16,수,N,맑음,없음,60,54,26
2021-02-17 15:00,2021-02-17,15,수,N,맑음,없음,60,47,30
2021-02-17 14:00,2021-02-17,14,수,N,맑음,없음,60,36,14
2021-02-17 13:00,2021-02-17,13,수,N,맑음,없음,60,39,59
2021-02-17 12:00,2021-02-17,12,수,N,맑음,없음,60,52,64
2021-02-17 11:00,2021-02-17,11,수,N,맑음,없음,60,41,39
2021-02-17 10:00,2021-02-17,10,수,N,맑음,없음,60,10,40
2021-02-17 9:00,2021-02-17,9,수,N,흐림,없음,60,7,61
2021-02-17 8:00,2021-02-17,8,수,N,맑음,없음,60,19,174
2021-02-17 7:00,2021-02-17,7,수,N,맑음,없음,60,8,66
2021-02-17 6:00,2021-02-17,6,수,N,맑음,없음,60,2,10
2021-02-17 5:00,2021-02-17,5,수,N,맑음,없음,60,1,5
2021-02-17 4:00,2021-02-17,4,수,N,맑음,없음,60,1,2
2021-02-17 3:00,2021-02-17,3,수,N,맑음,없음,60,0,0
2021-02-17 2:00,2021-02-17,2,수,N,맑음,없음,60,0,0
2021-02-17 1:00,2021-02-17,1,수,N,맑음,없음,60,0,0
2021-02-17 0:00,2021-02-17,0,수,N,맑음,없음,60,1,1
2021-02-16 23:00,2021-02-16,23,화,N,맑음,없음,60,2,0
2021-02-16 22:00,2021-02-16,22,화,N,맑음,없음,60,43,16
2021-02-16 21:00,2021-02-16,21,화,N,맑음,없음,60,60,26
2021-02-16 20:00,2021-02-16,20,화,N,맑음,없음,60,42,15
2021-02-16 19:00,2021-02-16,19,화,N,맑음,없음,60,57,27
2021-02-16 18:00,2021-02-16,18,화,N,맑음,없음,60,197,33
2021-02-16 17:00,2021-02-16,17,화,N,맑음,없음,60,93,29
2021-02-16 16:00,2021-02-16,16,화,N,맑음,없음,60,65,39
2021-02-16 15:00,2021-02-16,15,화,N,구름많음,없음,60,43,18
2021-02-16 14:00,2021-02-16,14,화,N,흐림,없음,60,44,38
2021-02-16 13:00,2021-02-16,13,화,N,흐림,눈,60,45,39
2021-02-16 12:00,2021-02-16,12,화,N,흐림,눈,60,56,62
2021-02-16 11:00,2021-02-16,11,화,N,구름많음,눈,60,52,43
2021-02-16 10:00,2021-02-16,10,화,N,흐림,없음,60,25,37
2021-02-16 9:00,2021-02-16,9,화,N,구름많음,없음,60,13,72
2021-02-16 8:00,2021-02-16,8,화,N,맑음,없음,60,19,159
2021-02-16 7:00,2021-02-16,7,화,N,맑음,없음,60,8,75
2021-02-16 6:00,2021-02-16,6,화,N,맑음,없음,60,0,8
2021-02-16 5:00,2021-02-16,5,화,N,맑음,없음,60,0,7
2021-02-16 4:00,2021-02-16,4,화,N,맑음,없음,60,1,1
2021-02-16 3:00,2021-02-16,3,화,N,맑음,없음,60,0,0
2021-02-16 2:00,2021-02-16,2,화,N,맑음,없음,60,0,0
2021-02-16 1:00,2021-02-16,1,화,N,맑음,없음,60,0,0
2021-02-16 0:00,2021-02-16,0,화,N,맑음,없음,60,3,2
2021-02-15 23:00,2021-02-15,23,월,N,맑음,없음,60,3,4
2021-02-15 22:00,2021-02-15,22,월,N,맑음,없음,60,27,13
2021-02-15 21:00,2021-02-15,21,월,N,맑음,없음,60,39,16
2021-02-15 20:00,2021-02-15,20,월,N,맑음,없음,60,48,15
2021-02-15 19:00,2021-02-15,19,월,N,맑음,없음,60,75,21
2021-02-15 18:00,2021-02-15,18,월,N,맑음,없음,60,146,29
2021-02-15 17:00,2021-02-15,17,월,N,맑음,없음,60,97,28
2021-02-15 16:00,2021-02-15,16,월,N,맑음,없음,60,55,30
2021-02-15 15:00,2021-02-15,15,월,N,맑음,없음,60,60,39
2021-02-15 14:00,2021-02-15,14,월,N,구름많음,없음,60,38,32
2021-02-15 13:00,2021-02-15,13,월,N,흐림,없음,60,37,59
2021-02-15 12:00,2021-02-15,12,월,N,흐림,없음,60,78,54
2021-02-15 11:00,2021-02-15,11,월,N,흐림,없음,60,33,32
2021-02-15 10:00,2021-02-15,10,월,N,흐림,없음,60,28,45
2021-02-15 9:00,2021-02-15,9,월,N,구름많음,없음,60,7,72
2021-02-15 8:00,2021-02-15,8,월,N,흐림,없음,60,20,127
2021-02-15 7:00,2021-02-15,7,월,N,흐림,없음,60,8,48
2021-02-15 6:00,2021-02-15,6,월,N,흐림,없음,60,4,7
2021-02-15 5:00,2021-02-15,5,월,N,흐림,비,60,3,6
2021-02-15 4:00,2021-02-15,4,월,N,흐림,비,60,1,0
2021-02-15 3:00,2021-02-15,3,월,N,흐림,없음,60,0,0
2021-02-15 2:00,2021-02-15,2,월,N,구름많음,없음,60,0,0
2021-02-15 1:00,2021-02-15,1,월,N,구름많음,없음,60,0,0
2021-02-15 0:00,2021-02-15,0,월,N,흐림,없음,60,1,1
2021-02-14 23:00,2021-02-14,23,일,N,흐림,없음,60,2,0
2021-02-14 22:00,2021-02-14,22,일,N,맑음,없음,60,1,1
2021-02-14 21:00,2021-02-14,21,일,N,맑음,없음,60,24,8
2021-02-14 20:00,2021-02-14,20,일,N,맑음,없음,60,32,11
2021-02-14 19:00,2021-02-14,19,일,N,구름많음,없음,60,28,10
2021-02-14 18:00,2021-02-14,18,일,N,흐림,없음,60,36,13
2021-02-14 17:00,2021-02-14,17,일,N,구름많음,없음,60,26,10
2021-02-14 16:00,2021-02-14,16,일,N,흐림,없음,60,26,16
2021-02-14 15:00,2021-02-14,15,일,N,흐림,없음,60,23,21
2021-02-14 14:00,2021-02-14,14,일,N,흐림,없음,60,38,11
2021-02-14 13:00,2021-02-14,13,일,N,흐림,없음,60,18,19
2021-02-14 12:00,2021-02-14,12,일,N,구름많음,없음,60,18,14
2021-02-14 11:00,2021-02-14,11,일,N,흐림,없음,60,9,13
2021-02-14 10:00,2021-02-14,10,일,N,구름많음,없음,60,8,5
2021-02-14 9:00,2021-02-14,9,일,N,구름많음,없음,60,2,10
2021-02-14 8:00,2021-02-14,8,일,N,흐림,없음,60,3,8
2021-02-14 7:00,2021-02-14,7,일,N,구름많음,없음,60,3,5
2021-02-14 6:00,2021-02-14,6,일,N,구름많음,없음,60,1,1
2021-02-14 5:00,2021-02-14,5,일,N,흐림,없음,60,2,0
2021-02-14 4:00,2021-02-14,4,일,N,흐림,없음,60,1,1
2021-02-14 3:00,2021-02-14,3,일,N,흐림,없음,60,0,0
2021-02-14 2:00,2021-02-14,2,일,N,구름많음,없음,60,0,0
2021-02-14 1:00,2021-02-14,1,일,N,구름많음,없음,60,0,0
2021-02-14 0:00,2021-02-14,0,일,N,흐림,없음,60,0,0
2021-02-13 23:00,2021-02-13,23,토,Y,구름많음,없음,60,3,5
2021-02-13 22:00,2021-02-13,22,토,Y,맑음,없음,60,4,5
2021-02-13 21:00,2021-02-13,21,토,Y,맑음,없음,60,36,27
2021-02-13 20:00,2021-02-13,20,토,Y,맑음,없음,60,23,28
2021-02-13 19:00,2021-02-13,19,토,Y,맑음,없음,60,34,18
2021-02-13 18:00,2021-02-13,18,토,Y,맑음,없음,60,37,6
2021-02-13 17:00,2021-02-13,17,토,Y,맑음,없음,60,41,32
2021-02-13 16:00,2021-02-13,16,토,Y,맑음,없음,60,38,20
2021-02-13 15:00,2021-02-13,15,토,Y,맑음,없음,60,38,34
2021-02-13 14:00,2021-02-13,14,토,Y,맑음,없음,60,42,22
2021-02-13 13:00,2021-02-13,13,토,Y,맑음,없음,60,25,36
2021-02-13 12:00,2021-02-13,12,토,Y,맑음,없음,60,14,22
2021-02-13 11:00,2021-02-13,11,토,Y,맑음,없음,60,13,22
2021-02-13 10:00,2021-02-13,10,토,Y,맑음,없음,60,7,14
2021-02-13 9:00,2021-02-13,9,토,Y,맑음,없음,60,13,10
2021-02-13 8:00,2021-02-13,8,토,Y,맑음,없음,60,7,7
2021-02-13 7:00,2021-02-13,7,토,Y,맑음,없음,60,5,8
2021-02-13 6:00,2021-02-13,6,토,Y,맑음,없음,60,2,3
2021-02-13 5:00,2021-02-13,5,토,Y,맑음,없음,60,5,2
2021-02-13 4:00,2021-02-13,4,토,Y,맑음,없음,60,2,2
2021-02-13 3:00,2021-02-13,3,토,Y,맑음,없음,60,0,0
2021-02-13 2:00,2021-02-13,2,토,Y,맑음,없음,60,0,0
2021-02-13 1:00,2021-02-13,1,토,Y,맑음,없음,60,0,0
2021-02-13 0:00,2021-02-13,0,토,Y,맑음,없음,60,1,2
2021-02-12 23:00,2021-02-12,23,금,Y,맑음,없음,60,2,1
2021-02-12 22:00,2021-02-12,22,금,Y,맑음,없음,60,8,4
2021-02-12 21:00,2021-02-12,21,금,Y,구름많음,없음,60,15,10
2021-02-12 20:00,2021-02-12,20,금,Y,맑음,없음,60,16,4
2021-02-12 19:00,2021-02-12,19,금,Y,맑음,없음,60,13,11
2021-02-12 18:00,2021-02-12,18,금,Y,맑음,없음,60,31,9
2021-02-12 17:00,2021-02-12,17,금,Y,맑음,없음,60,37,11
2021-02-12 16:00,2021-02-12,16,금,Y,맑음,없음,60,24,5
2021-02-12 15:00,2021-02-12,15,금,Y,맑음,없음,59,7,20
2021-02-12 14:00,2021-02-12,14,금,Y,맑음,없음,60,8,15
2021-02-12 13:00,2021-02-12,13,금,Y,맑음,없음,60,6,10
2021-02-12 12:00,2021-02-12,12,금,Y,맑음,없음,60,9,16
2021-02-12 11:00,2021-02-12,11,금,Y,구름많음,없음,60,8,14
2021-02-12 10:00,2021-02-12,10,금,Y,맑음,없음,60,6,6
2021-02-12 9:00,2021-02-12,9,금,Y,맑음,없음,60,2,6
2021-02-12 8:00,2021-02-12,8,금,Y,맑음,없음,60,2,3
